eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
163.72,1.68,119.87,0.88,1823,0.014637717,0.19830322,2.1806793,-0.03001474,0.11071974,0.7566015124320984,135,34560,1736.1839392781258,2211840
159.87,1.78,128.67,1.13,1846,0.015027095,0.1951294,2.1787508,-0.030255646,0.12650461,0.7503799349069595,136,34816,1745.0577774904668,2228224
142.25,1.37,120.41,0.92,1816,0.015848413,0.21364339,2.1629224,-0.02968686,0.103187025,0.7516201883554459,137,35072,1754.0788652934134,2244608
167.76,1.57,109.95,0.81,1030,0.016651979,0.21488445,2.1718884,-0.032797124,0.102950625,0.7887119799852371,138,35328,1769.973172377795,2260992
138.15,1.39,127.87,0.93,800,0.014678254,0.19584148,2.1818242,-0.02698358,0.120209076,0.7134162783622742,139,35584,1790.4596877582371,2277376
150.51,1.18,112.01,0.83,804,0.01697856,0.2082723,2.1551924,-0.032609902,0.105611324,0.8036206364631653,140,35840,1810.8359095193446,2293760
145.17,1.65,138.66,1.19,811,0.014597633,0.19020589,2.1642354,-0.030384518,0.13035552,0.7704717069864273,141,36096,1831.0317832231522,2310144
147.71,1.59,119.36,0.85,1025,0.015817711,0.20133464,2.152331,-0.032123618,0.1069492,0.8024271726608276,142,36352,1847.01065216586,2326528
149.41,1.67,126.38,1.11,1825,0.015733438,0.20072429,2.160628,-0.030421838,0.11549312,0.7643240243196487,143,36608,1855.9866768196225,2342912
148.89,1.66,126.29,1.01,1812,0.014237211,0.18973796,2.1564243,-0.027511053,0.11654123,0.7254622280597687,144,36864,1865.0260903574526,2359296
150.75,1.56,124.79,0.89,1819,0.015751557,0.20302327,2.2052076,-0.029994419,0.11044631,0.7111096084117889,145,37120,1874.032533545047,2375680
138.8,1.2,125.21,1.17,1805,0.014739543,0.18983968,2.1712418,-0.032621697,0.1048203,0.7919157296419144,146,37376,1883.1061936095357,2392064
147.71,1.54,134.13,1.14,1792,0.016287299,0.2105306,2.2073343,-0.033116054,0.13371344,0.6552641689777374,147,37632,1892.2483805194497,2408448
144.18,1.48,138.34,0.98,1811,0.014690787,0.19010417,2.1963308,-0.03260432,0.1055092,0.8059239238500595,148,37888,1901.293952062726,2424832
160.77,1.54,138.97,1.31,1790,0.014979034,0.19720459,2.2035744,-0.03009505,0.09881312,0.7363395392894745,149,38144,1910.4432562440634,2441216
146.73,1.32,116.13,1.04,999,0.012974147,0.17803955,2.2006633,-0.027683318,0.110907584,0.7774078696966171,150,38400,1926.8378662019968,2457600
147.87,1.59,137.11,1.08,816,0.014104083,0.19242351,2.2111514,-0.025791643,0.109118246,0.7245007753372192,151,38656,1946.9075837656856,2473984
152.35,1.36,127.6,0.94,829,0.016798759,0.21612549,2.193384,-0.031898003,0.093252845,0.8024783730506897,152,38912,1966.661731287837,2490368
167.83,1.67,131.02,0.86,799,0.014333882,0.1842448,2.1553743,-0.02962107,0.11238419,0.8267888575792313,153,39168,1987.150818850845,2506752
150.2,1.45,115.47,1.04,1022,0.015135415,0.1955363,2.1420975,-0.03017083,0.1069743,0.8282764554023743,154,39424,2003.1889769509435,2523136
142.07,1.51,120.01,0.9,1808,0.01566997,0.20654297,2.1815753,-0.03234913,0.10735926,0.7982168197631836,155,39680,2012.2502174377441,2539520
149.51,1.56,114.75,0.86,1889,0.0139294965,0.18267822,2.1516101,-0.029855683,0.11804786,0.8025322407484055,156,39936,2020.9234116859734,2555904
160.75,1.95,120.37,1.06,1885,0.013799096,0.1866862,2.1496675,-0.029736487,0.12409395,0.7737261205911636,157,40192,2029.6115017868578,2572288
131.1,1.24,102.98,0.79,1893,0.014485769,0.19000244,2.1341763,-0.030427689,0.11299386,0.8233962208032608,158,40448,2038.2661617808044,2588672
135.63,1.33,126.72,1.26,1833,0.016752435,0.2166748,2.1320121,-0.032011222,0.12650529,0.7309911251068115,159,40704,2047.205356772989,2605056
146.91,1.67,124.34,1.01,1840,0.016182883,0.20640056,2.10813,-0.03158283,0.12337998,0.786152794957161,160,40960,2056.109816506505,2621440
153.58,1.72,123.02,1.32,1823,0.017136293,0.21394856,2.1217024,-0.031631384,0.12519339,0.7003388106822968,161,41216,2065.0936566628516,2637824
147.33,1.36,107.95,0.78,1001,0.018528895,0.21624756,2.0993474,-0.033208635,0.113576084,0.7668888568878174,162,41472,2081.4582449272275,2654208
165.31,1.86,125.62,0.85,816,0.016266884,0.20914714,2.0823793,-0.031236092,0.15010042,0.7394802868366241,163,41728,2101.5263542048633,2670592
136.21,1.49,153.24,1.26,814,0.014884174,0.18475342,2.0868459,-0.032268923,0.118329376,0.7918391972780228,164,41984,2121.652259167284,2686976
172.37,1.8,123.68,1.2,796,0.015596622,0.19917805,2.1167696,-0.0318666,0.11776242,0.7865790724754333,165,42240,2142.2306067682803,2703360
151.64,1.62,135.76,1.43,1065,0.016349573,0.2041626,2.0313747,-0.030241942,0.14105384,0.7618437111377716,166,42496,2157.611703813076,2719744
155.86,1.61,122.84,0.97,1884,0.017025154,0.20721436,2.0463932,-0.027291842,0.12979408,0.8171857297420502,167,42752,2166.3069306239486,2736128
155.5,1.81,134.41,1.3,1869,0.017174335,0.21535237,2.0507004,-0.03096279,0.12722819,0.7856389433145523,168,43008,2175.0737722963095,2752512
151.95,1.53,147.89,1.44,1849,0.017961228,0.22314453,2.085253,-0.0309468,0.11656826,0.7818203419446945,169,43264,2183.932490989566,2768896
162.5,1.62,129.25,1.13,1862,0.017889204,0.22393799,2.0633783,-0.031155111,0.120329134,0.7964222878217697,170,43520,2192.7292238734663,2785280
167.78,1.79,142.42,1.06,1902,0.01704915,0.21203613,2.0618048,-0.029716417,0.12877539,0.8012899309396744,171,43776,2201.342223215848,2801664
140.76,1.39,142.53,1.35,1872,0.016805947,0.21114095,2.1042886,-0.03266457,0.11767626,0.8133501559495926,172,44032,2210.09413998574,2818048
171.62,1.73,118.13,0.93,1884,0.016745886,0.20933025,2.0757155,-0.02910921,0.12655236,0.7749357223510742,173,44288,2218.7909989729524,2834432
158.71,1.62,121.98,1.05,1114,0.016680365,0.2041626,2.0700052,-0.032543454,0.12908414,0.813485249876976,174,44544,2233.4872081167996,2850816
167.03,2.1,139.88,1.14,821,0.01662188,0.21244304,2.0416796,-0.030128129,0.12803233,0.8140756040811539,175,44800,2253.432746719569,2867200
173.57,2.1,139.5,1.3,798,0.015976174,0.20043945,2.05034,-0.030881668,0.13075885,0.815711498260498,176,45056,2273.966875873506,2883584
