eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
114.59,6.21,109.7,4.2,1782,0.012862629,0.1755778,2.0421023,-0.023114158,0.16089949,0.6841707527637482,153,39168,1396.5136951953173,2506752
112.6,6.02,109.94,4.58,1792,0.01356782,0.18174236,2.0615728,-0.022195177,0.16634093,0.6889852583408356,154,39424,1405.654499962926,2523136
111.89,5.44,114.7,4.39,1750,0.013530555,0.18570964,2.0484977,-0.021335384,0.16318502,0.7244189381599426,155,39680,1415.018151640892,2539520
115.78,6.68,112.51,5.26,1830,0.014348795,0.1952718,2.0386078,-0.024697898,0.1800548,0.719076544046402,156,39936,1423.9687717296183,2555904
113.8,5.78,97.47,3.56,1806,0.0131454775,0.18499756,2.0804281,-0.023436366,0.15431134,0.6949448585510254,157,40192,1433.0398160889745,2572288
120.6,6.67,112.08,4.94,1786,0.012384047,0.17460124,2.0527828,-0.022559188,0.16316392,0.7442819476127625,158,40448,1442.2127526886761,2588672
115.07,5.81,105.39,4.26,1805,0.012485013,0.17244466,2.0562522,-0.023031311,0.17252995,0.6843314468860626,159,40704,1451.2879155613482,2605056
121.2,5.99,101.57,3.55,1836,0.013113521,0.18129475,2.0824642,-0.024895063,0.16379558,0.7153582572937012,160,40960,1460.2083612456918,2621440
114.13,5.39,102.98,3.91,1829,0.014586368,0.19523112,2.064564,-0.023688324,0.16410948,0.7198643088340759,161,41216,1469.1662723906338,2637824
118.06,5.85,107.56,4.49,1812,0.014221337,0.19541423,2.0824273,-0.02171207,0.16443273,0.7034017741680145,162,41472,1478.2087815329432,2654208
112.16,5.66,101.6,4.33,1838,0.013124183,0.18314616,2.0554757,-0.02154954,0.17589407,0.7034530937671661,163,41728,1487.1230636499822,2670592
116.32,5.55,105.6,4.28,1826,0.013524166,0.19022624,2.0768058,-0.021666922,0.16877769,0.7120421230792999,164,41984,1496.0933214314282,2686976
108.22,5.16,111.53,4.6,1748,0.012951097,0.18430583,2.0745564,-0.021748176,0.14016767,0.740358978509903,165,42240,1505.4625481031835,2703360
121.98,5.91,116.17,5.79,1785,0.0128394775,0.18025716,2.059273,-0.021925442,0.162388,0.7318304777145386,166,42496,1514.6402447409928,2719744
109.17,5.0,110.66,4.44,1836,0.01212901,0.17136638,2.075711,-0.021816673,0.15658136,0.7294171452522278,167,42752,1523.5640914924443,2736128
120.27,6.1,104.0,4.55,1768,0.011381399,0.15893555,2.0896494,-0.02192071,0.16847844,0.6851857006549835,168,43008,1532.8289408236742,2752512
111.84,5.84,109.89,4.63,1786,0.010084235,0.1360677,2.0659583,-0.021703219,0.16594794,0.7119040489196777,169,43264,1542.0023080669343,2768896
121.59,5.88,107.65,4.74,1798,0.011519129,0.15600586,2.0926921,-0.024397241,0.14051263,0.7479916512966156,170,43520,1551.113888695836,2785280
118.35,6.55,106.83,4.34,1796,0.011609967,0.16056316,2.0520217,-0.023156157,0.15910144,0.7184252738952637,171,43776,1560.2359435744584,2801664
109.78,5.05,105.42,4.21,1783,0.012300156,0.16682942,2.1048253,-0.02286941,0.14966817,0.732118546962738,172,44032,1569.4206827916205,2818048
121.11,6.39,108.14,4.57,1815,0.014272465,0.19260661,2.0927715,-0.024736756,0.15684374,0.7382188141345978,173,44288,1578.444522280246,2834432
117.08,5.52,105.63,3.64,1798,0.013479625,0.17899577,2.1149795,-0.028201563,0.14603792,0.6972546577453613,174,44544,1587.5542310401797,2850816
117.16,5.62,118.08,5.07,1782,0.012423512,0.16951497,2.1115806,-0.022114418,0.14495704,0.6877719163894653,175,44800,1596.7483043149114,2867200
119.08,6.1,105.26,4.36,1810,0.012976975,0.17781575,2.084246,-0.022304194,0.13906723,0.7371370196342468,176,45056,1605.797092255205,2883584
123.02,6.14,100.92,3.85,1779,0.0115931975,0.15895589,2.0896404,-0.022847265,0.1424447,0.7543450742959976,177,45312,1615.0050846636295,2899968
113.47,6.13,105.27,3.89,1798,0.013448053,0.1796875,2.0693076,-0.02266104,0.16064201,0.74042609333992,178,45568,1624.1182151027024,2916352
125.27,6.97,105.63,3.87,1797,0.011935023,0.16048177,2.060325,-0.02267877,0.15988085,0.7073131501674652,179,45824,1633.2331900708377,2932736
116.21,5.69,99.9,3.56,1803,0.010877502,0.15002441,2.082737,-0.021209342,0.14372273,0.7391016185283661,180,46080,1642.319330971688,2949120
108.68,5.18,105.37,3.85,1778,0.010712731,0.14666748,2.053314,-0.02011874,0.15594098,0.7093408405780792,181,46336,1651.530172523111,2965504
124.02,6.04,103.87,3.88,1771,0.014048405,0.19417317,2.0775645,-0.023664655,0.14868501,0.7065354883670807,182,46592,1660.7782489471138,2981888
113.24,5.51,104.19,3.6,1794,0.0124931,0.17574055,2.066882,-0.024930714,0.15671861,0.6923390626907349,183,46848,1669.908635955304,2998272
126.08,6.99,107.76,4.56,1826,0.01159229,0.15787761,2.0866468,-0.02537193,0.14854069,0.7073976397514343,184,47104,1678.881703529507,3014656
117.55,5.59,106.89,4.25,1810,0.010611572,0.14967854,2.0986295,-0.024758816,0.13339697,0.7150698900222778,185,47360,1687.9308626800776,3031040
