eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
142.84,8.64,116.01,5.76,406,0.011539756,0.16265869,2.0929115,-0.023499258,0.1964448,0.6902700066566467,98,25088,3902.542756613344,1605632
134.67,7.39,121.08,5.52,426,0.011021207,0.15228271,2.0878737,-0.021350818,0.20275332,0.6785729825496674,99,25344,3940.949590742588,1622016
129.83,7.15,115.45,5.31,423,0.008207987,0.10953776,2.081381,-0.016961014,0.19269234,0.7080289125442505,100,25600,3979.603958491236,1638400
142.16,8.66,118.95,5.47,445,0.011128091,0.15362549,2.0558946,-0.018999351,0.22353709,0.659791111946106,101,25856,4016.3906087577343,1654784
134.73,8.27,115.8,5.09,411,0.009731662,0.13203938,2.0603025,-0.020068513,0.20576708,0.7148760855197906,102,26112,4056.2406414933503,1671168
132.4,7.85,124.99,6.25,441,0.011773928,0.16143799,2.0271327,-0.022669962,0.2066526,0.7050431668758392,103,26368,4093.3276921734214,1687552
136.38,8.14,123.61,5.49,411,0.013059561,0.17875163,2.043027,-0.020894995,0.20952953,0.6881894767284393,104,26624,4133.156037416309,1703936
150.29,9.18,112.13,4.8,454,0.012586652,0.17181396,2.0312493,-0.01895473,0.20161623,0.7120056450366974,105,26880,4169.239488944411,1720320
137.64,8.3,120.36,5.99,438,0.01322937,0.18131511,2.014596,-0.023095414,0.20472212,0.7238308787345886,106,27136,4206.574821960181,1736704
142.35,8.89,118.17,5.16,444,0.013179104,0.18170166,2.0201666,-0.021718824,0.21283007,0.6788793802261353,107,27392,4243.444015201181,1753088
128.76,7.91,133.92,7.01,418,0.011166724,0.15366618,2.0356674,-0.01946956,0.21013683,0.6961871385574341,108,27648,4282.552613534033,1769472
143.27,8.52,125.28,5.42,448,0.012079573,0.16233318,2.054399,-0.024447277,0.18239196,0.7173015177249908,109,27904,4319.100323528051,1785856
151.37,9.3,116.1,5.51,450,0.011782959,0.16491699,2.0717087,-0.024640461,0.20354426,0.6928199529647827,110,28160,4355.503242667764,1802240
138.8,8.93,134.14,7.8,455,0.012934861,0.18048096,2.0506742,-0.022899427,0.20315272,0.7128755152225494,111,28416,4391.450897555798,1818624
139.68,8.91,114.6,5.39,429,0.012803332,0.17490642,2.068455,-0.025936818,0.20161451,0.6740576028823853,112,28672,4429.573146451265,1835008
